person_id,city,credit_card,amount,product_id,quantity,price,transactions
24128,CityE,6898665453471872,697.65,45,8,154.7,14
24129,CityD,1968393421336700,196.56,65,6,89.68,6
24130,CityB,4685567247700524,241.83,4,9,62.83,9
24131,CityA,9151698924735476,876.5,73,8,72.13,18
24132,CityC,6287813592939077,813.73,7,9,375.5,18
24133,CityC,6177125109448977,705.82,27,4,314.53,12
24134,CityD,3265307024212705,727.15,13,7,290.73,1
24135,CityC,3757166414551887,130.7,51,9,209.85,18
24136,CityD,8221498693843231,294.15,45,3,279.79,19
24137,CityA,2429620531225931,343.53,24,6,47.54,10
24138,CityD,3523176084826414,15.77,76,9,391.87,7
24139,CityA,2066913089166326,78.63,73,9,107.3,17
24140,CityA,3900198741277485,681.7,73,6,107.73,11
24141,CityA,7774222226887638,22.61,41,5,343.55,8
24142,CityD,3580388150096047,743.93,89,9,36.99,10
24143,CityE,9531853372735591,285.06,56,3,346.23,2
24144,CityD,2465545429718267,767.96,80,9,302.76,12
24145,CityB,5550641822997457,777.57,57,8,428.25,16
24146,CityA,2224609880491310,404.22,90,2,449.74,7
24147,CityB,4155398597329840,322.38,41,4,171.8,18
24148,CityB,9895955869933586,741.79,97,5,129.97,13
24149,CityA,5665298308264543,533.09,33,1,130.2,3
24150,CityC,3943166443579249,317.27,41,5,138.71,3
24151,CityE,3507007478960377,910.65,83,5,461.62,17
24152,CityA,5902474986861961,270.38,28,3,363.44,17
24153,CityA,2374595976805156,207.27,23,8,425.8,8
24154,CityC,7569319241728685,949.59,55,4,461.87,6
24155,CityC,4536777435222348,758.5,2,8,155.05,18
24156,CityB,8907747251423833,330.7,89,3,453.48,15
24157,CityE,8992184063624810,685.13,87,4,272.4,19
24158,CityB,2315806224398184,785.44,77,6,414.98,8
24159,CityC,9366626132529481,270.58,7,4,83.65,3
24160,CityB,4848139181831664,314.06,4,1,218.61,4
24161,CityE,9481426498616868,742.05,30,4,224.18,11
24162,CityB,8126350445552034,835.8,19,1,102.52,7
24163,CityB,8118999320982971,215.55,62,1,325.76,1
24164,CityD,8210892782454308,514.8,46,8,158.21,7
24165,CityD,1053981658261222,366.13,73,6,262.82,15
24166,CityA,6797760706505096,477.7,1,6,109.39,6
24167,CityE,7392329000699658,627.67,29,3,401.65,10
24168,CityD,7165496375120578,107.65,49,3,243.73,13
24169,CityC,4596961712532857,99.31,13,2,402.67,10
24170,CityA,1665143851475988,964.03,80,1,113.1,9
24171,CityE,9025817922768200,558.31,45,3,48.99,4
24172,CityB,1016072109523117,835.73,57,4,68.65,7
24173,CityC,4525866580300540,285.83,70,3,202.04,5
24174,CityC,5304678549208763,727.43,94,2,413.69,5
24175,CityE,6940936937621147,627.21,15,9,335.99,19
24176,CityB,8903079088867159,920.55,20,1,73.2,9
24177,CityC,1820272047656397,492.57,74,5,482.5,13
24178,CityA,1793112911861257,804.96,60,2,404.33,15
24179,CityE,9040475327791761,455.36,32,4,110.79,12
24180,CityA,1007493652299909,901.67,98,4,279.15,2
24181,CityA,8080745688528875,175.9,99,3,14.24,17
24182,CityC,1722787751274861,424.65,54,9,87.43,8
24183,CityA,9712410556103386,506.05,3,5,406.55,17
24184,CityC,9656089387440875,183.52,69,6,285.26,2
24185,CityB,1028935177554979,427.47,88,3,433.65,14
24186,CityB,4139609308765935,745.62,18,8,151.43,14
24187,CityB,7475280284655373,70.83,25,2,66.7,19
24188,CityC,2231207726059347,903.95,86,5,295.56,1
24189,CityB,5737058007055820,901.32,95,1,336.98,2
24190,CityE,4484855133833731,718.78,91,1,185.1,12
24191,CityB,2423468765302018,887.52,48,8,118.64,5
24192,CityC,1919447025240068,28.21,43,3,87.9,15
24193,CityD,3625325655880429,320.98,13,1,321.91,11
24194,CityA,2954323713646225,270.8,3,1,369.38,9
24195,CityC,6838399560603813,503.01,72,8,34.23,13
24196,CityD,9499476069789965,442.87,75,4,122.94,6
24197,CityE,1863908748677109,126.46,100,4,473.54,19
24198,CityC,3788111434205560,381.92,73,4,143.24,7
24199,CityE,2954520434262001,267.24,89,7,325.51,18
24200,CityD,4227961573458374,834.36,85,6,441.79,4
24201,CityC,3088979267489918,584.44,6,3,9.91,11
24202,CityB,9910873621242821,14.14,68,9,91.03,18
24203,CityA,9994681672183091,450.88,27,7,150.46,16
24204,CityD,7591941317329121,575.65,18,9,92.82,11
24205,CityC,9986050866618325,370.53,9,1,479.12,2
24206,CityB,2160730745274493,117.8,75,2,90.51,15
24207,CityD,1270538838379620,24.68,80,3,418.91,9
24208,CityB,1821937057931725,553.7,93,1,247.71,15
24209,CityE,5484468471276179,244.36,82,8,125.98,13
24210,CityB,7130600082343404,456.59,17,7,340.91,4
24211,CityC,5978749289508968,672.92,51,8,225.82,13
24212,CityD,7527930985981614,742.19,49,3,353.09,10
24213,CityE,8930161903832858,307.12,64,2,149.06,9
24214,CityA,7503743197619406,580.57,36,2,173.48,11
24215,CityC,2730660089433286,741.49,23,9,54.79,9
24216,CityA,2328076822530685,819.6,9,9,86.75,2
24217,CityE,6700274853409931,261.84,88,8,251.4,16
24218,CityC,5815766806335935,953.59,25,2,387.55,11
24219,CityB,7739960572318546,654.81,94,6,450.59,11
24220,CityD,4209802834243410,48.48,8,9,137.15,8
24221,CityD,8118391973047552,672.11,38,6,319.34,8
24222,CityD,3829126738221486,55.17,29,4,188.24,10
24223,CityE,8378431043264651,268.09,3,9,229.67,5
24224,CityB,2867340947808029,849.38,6,3,94.16,3
24225,CityA,9450476869517314,388.9,58,3,159.99,14
24226,CityB,5371417136727261,412.69,78,4,28.71,11
24227,CityB,5351972565301074,830.97,69,8,99.29,6
24228,CityA,6897415096043726,197.21,38,6,435.67,1
24229,CityC,1621468342810043,569.31,14,1,410.22,11
24230,CityC,7334295451324834,991.94,95,5,426.51,8
24231,CityD,8763718733445237,620.54,6,2,398.0,11
24232,CityC,7537739223011080,356.4,42,2,193.15,15
24233,CityB,1560383351509023,36.85,79,3,136.01,12
24234,CityE,3067444960873125,370.38,3,6,31.73,18
24235,CityE,3042347372220632,508.22,94,2,67.82,18
24236,CityA,7861615037809732,924.19,62,3,475.29,17
24237,CityD,8293238636035444,258.11,14,6,107.63,18
24238,CityE,4723501933321972,402.88,36,3,481.49,18
24239,CityB,7606781515355267,268.11,45,3,241.15,2
24240,CityD,9282938234587483,687.22,82,5,307.8,11
24241,CityA,1157001102895880,50.87,37,2,413.98,12
24242,CityB,7982161579712407,270.57,75,9,77.35,2
24243,CityC,7393713829857437,87.01,39,9,36.25,18
24244,CityA,6284618477618775,203.13,59,9,367.89,13
24245,CityC,9042341422643817,21.49,46,2,140.48,18
24246,CityD,6905903695719690,481.36,68,2,261.32,1
24247,CityB,6871356813348333,909.34,18,1,51.69,7
24248,CityD,6033520965358719,218.58,79,8,424.0,3
24249,CityA,2561087880815457,587.98,8,9,33.79,8
24250,CityE,4321621899870343,704.44,79,9,181.94,6
24251,CityA,3646374104793810,175.97,79,3,276.83,8
24252,CityE,3207312617315982,10.48,21,2,445.81,6
24253,CityD,4650989678499366,777.83,32,1,183.63,16
24254,CityB,9232423630715746,326.78,76,5,191.46,14
24255,CityC,7397853284095596,176.4,71,2,116.33,7
24256,CityB,5080084362416476,345.01,74,1,303.35,16
24257,CityB,4560115045009611,491.81,18,3,486.63,10
24258,CityA,6961355666241142,884.31,43,8,207.05,16
24259,CityA,3113422144160089,115.96,8,9,39.3,2
24260,CityA,3100305595645486,310.65,26,3,276.5,7
24261,CityA,8822182895134478,302.56,97,5,337.05,5
24262,CityD,3289765625720152,613.25,69,1,421.0,5
24263,CityA,3686795116191529,765.13,52,5,129.26,19
24264,CityD,4266073972304217,547.62,17,8,305.76,3
24265,CityD,9647060641592722,343.38,59,8,211.21,9
24266,CityE,9758489316558514,801.64,58,9,337.95,1
24267,CityE,1997905583463884,70.48,49,3,309.06,11
24268,CityB,2144001719435636,583.72,15,9,433.54,19
24269,CityD,9168490513936891,565.81,98,9,220.78,15
24270,CityE,3522489921170637,931.79,35,5,352.92,17
24271,CityA,3599171445873741,768.26,12,9,100.69,4
24272,CityA,8675718249774672,89.04,44,5,234.69,1
24273,CityC,7066704928535476,509.82,8,6,251.41,6
24274,CityB,1163271410264747,363.57,49,4,191.62,5
24275,CityB,8973654053134150,724.97,31,4,449.53,4
24276,CityE,6328556338735441,985.86,60,3,292.78,15
24277,CityB,6519863430411494,605.74,43,9,77.23,5
24278,CityC,2479913118219413,98.65,13,3,118.15,9
24279,CityD,9309989098525966,34.6,87,1,126.96,14
24280,CityA,1505951113607752,294.58,97,8,223.93,14
24281,CityA,1288079468735255,968.11,24,9,227.6,8
24282,CityE,8986101188383064,611.36,71,7,106.06,7
24283,CityE,5446644884927101,72.05,85,4,393.45,10
24284,CityC,4810608460955304,282.6,66,3,33.61,19
24285,CityB,8003925336809789,655.83,36,6,429.66,2
24286,CityE,3517125241780887,344.03,50,9,82.62,6
24287,CityC,9941171788770286,932.47,17,8,118.67,3
24288,CityC,7254708152697253,738.63,26,7,270.1,17
24289,CityC,5570447819061124,688.57,20,7,262.62,3
24290,CityA,8442136215125212,887.13,23,7,309.52,5
24291,CityA,6243934955695346,341.89,77,4,376.79,19
24292,CityB,7763971179891584,84.13,75,2,188.01,4
24293,CityB,3627472797647678,311.77,39,2,110.54,16
24294,CityD,2781425936569803,492.91,92,9,99.37,14
24295,CityE,1646169201048642,218.14,86,9,147.99,15
24296,CityD,2793789562319416,653.75,80,2,495.68,8
24297,CityC,4113209610803932,826.3,14,9,244.13,8
24298,CityA,5834296977577234,43.51,17,4,74.98,18
24299,CityE,4878028328315966,451.2,83,1,263.17,18
24300,CityC,1521259771525236,900.52,60,1,130.67,5
24301,CityE,3063071717172390,633.17,99,4,255.56,16
24302,CityB,8017359360520184,328.96,14,3,132.68,7
24303,CityD,4585670355475662,849.06,70,5,443.91,1
24304,CityB,2900772025849087,355.99,45,4,478.8,15
24305,CityE,3212240674980481,970.88,77,8,165.1,1
24306,CityA,8637278988303720,316.98,84,9,96.28,6
24307,CityA,1432784412313300,873.24,19,3,71.46,11
24308,CityD,7241180720778537,136.26,88,6,377.6,3
24309,CityA,3481244471555577,333.03,69,1,418.91,13
24310,CityC,1828046512720286,105.84,52,1,350.85,14
24311,CityA,3975813235266227,556.72,60,5,89.88,10
24312,CityD,3063451397298772,846.73,49,9,206.13,1
24313,CityC,7541549207923049,744.05,33,3,243.0,17
24314,CityD,5359738491806100,804.26,41,4,118.8,15
24315,CityD,5452643683762703,11.47,33,6,447.05,15
24316,CityA,9746958757878669,355.2,27,8,15.39,3
24317,CityE,3027406653843924,292.85,2,6,356.25,18
24318,CityD,7833864324128325,640.95,62,8,223.94,5
24319,CityC,1988521562282344,467.64,11,5,293.79,1
24320,CityC,7157733649928434,621.72,25,8,331.25,13
24321,CityC,5836846799262314,269.3,66,1,377.4,10
24322,CityC,8959098199681183,463.55,97,6,112.87,2
24323,CityD,5298334665076657,192.01,18,2,409.85,12
24324,CityE,4392331916453268,649.02,27,1,306.88,14
24325,CityE,8015974216586164,700.33,27,4,379.75,18
24326,CityA,2309701767646967,652.33,26,5,70.42,3
24327,CityB,1336489782237727,525.19,18,1,285.95,3
24328,CityB,1827025306394029,699.48,11,1,56.46,16
24329,CityC,5820055412211718,383.53,49,9,100.98,11
24330,CityB,3779618406676426,760.73,45,1,458.17,11
24331,CityC,8535695165621811,863.28,75,9,427.88,2
24332,CityD,5110894393727988,443.76,65,7,189.03,2
24333,CityB,4213225353430381,512.33,72,7,415.19,6
24334,CityD,7499365371176528,619.32,59,5,227.08,18
24335,CityE,5165129525326231,697.33,33,3,246.71,6
24336,CityD,2642783581662711,583.12,82,1,435.29,14
24337,CityE,4315812273456899,950.57,22,1,23.41,9
24338,CityB,5040257812474222,77.8,24,9,128.31,2
24339,CityD,1388367320104473,890.27,38,6,437.49,4
24340,CityC,5498023468027578,801.84,53,6,287.5,17
24341,CityB,6968633823501277,796.11,13,7,33.54,6
24342,CityE,9402918759163940,644.72,42,5,237.96,18
24343,CityE,2934097853798160,830.54,39,3,295.18,6
24344,CityA,4275038825004459,562.91,6,4,38.08,1
24345,CityE,2990605939259107,747.93,38,1,482.98,18
24346,CityD,9930698749393957,468.68,83,1,53.86,13
24347,CityC,7954299105864331,117.0,53,9,131.27,4
24348,CityB,9254171955250462,306.38,91,6,20.81,16
24349,CityE,1246680709741194,792.47,52,6,173.35,17
24350,CityC,3933646216523649,419.8,1,2,18.43,19
24351,CityC,9775093882328430,968.6,2,6,172.56,4
24352,CityD,2488125886544681,294.22,82,8,45.11,1
24353,CityC,9540290550938549,992.01,53,9,439.47,7
24354,CityB,3074755104784940,457.64,8,8,312.64,17
24355,CityA,7715149229551961,141.15,80,3,489.71,2
24356,CityD,1874711927678984,14.58,83,5,300.57,7
24357,CityE,9786047836094805,384.28,31,3,164.42,5
24358,CityC,1981606086037085,198.33,81,7,460.49,1
24359,CityB,6436151398474644,847.78,51,7,128.65,15
24360,CityE,9833695924779432,716.9,40,8,218.99,10
24361,CityD,2507213103473762,592.84,58,3,129.18,16
24362,CityC,2058000455082372,674.1,41,9,118.56,19
24363,CityB,7913195812217456,376.9,52,5,328.1,3
24364,CityD,2670459253663585,321.15,98,1,221.42,15
24365,CityA,8211640195673501,389.62,95,4,306.58,14
24366,CityD,2622010405060679,355.72,10,8,24.14,15
24367,CityE,7997410549715988,308.43,61,7,139.6,5
24368,CityE,3908429336998688,957.55,89,6,459.21,16
24369,CityC,4089007232438856,519.69,49,6,263.76,11
24370,CityC,4540714521492374,828.56,45,5,229.63,11
24371,CityE,5218051559620970,666.17,59,2,393.24,6
24372,CityC,5582728524284620,19.97,56,7,50.39,10
24373,CityD,9271760272747796,689.33,84,8,119.05,8
24374,CityE,6486040921853638,515.33,95,9,240.55,7
24375,CityA,8514806356170616,477.24,59,3,192.12,6
24376,CityA,9200825306280747,76.72,32,8,10.79,6
24377,CityD,6783955457180643,393.68,86,9,41.7,2
24378,CityB,1356983804906634,563.83,1,3,426.81,18
24379,CityE,8864278870869627,699.48,91,2,181.47,15
24380,CityC,4477434781375096,494.87,40,5,43.49,12
24381,CityB,1566779269668061,367.58,6,8,486.95,4
24382,CityA,6600063061311685,548.03,64,2,39.52,3
24383,CityA,4602875463614308,296.84,43,9,303.97,7
24384,CityA,4013989005014937,930.15,19,4,497.51,13
24385,CityD,3522594479666382,840.62,11,6,269.88,3
24386,CityA,8036086065882928,604.39,32,8,276.58,16
24387,CityA,6177843230710341,835.58,99,5,223.38,7
24388,CityB,6494022044259441,328.72,52,5,311.35,16
24389,CityC,8981437238880559,915.96,49,7,77.43,4
24390,CityD,2323662383727435,302.61,92,2,151.38,4
24391,CityC,7166801880355586,61.03,2,6,144.41,17
24392,CityD,9289076149458771,675.88,88,8,399.25,5
24393,CityD,8601949535024495,953.15,8,8,279.67,6
24394,CityC,6166135257903096,489.84,13,9,411.81,5
24395,CityC,2398083278621664,799.62,26,4,284.53,19
24396,CityE,9019391603370958,593.21,90,1,241.29,2
24397,CityA,3134160619196330,316.55,78,2,296.01,6
24398,CityB,5101563444110541,74.88,62,1,434.17,4
24399,CityA,8741217945684637,754.17,35,4,443.44,2
24400,CityE,6109048184961982,488.4,61,9,335.43,18
24401,CityD,7105572582394974,719.1,94,7,184.17,2
24402,CityC,9647407719710353,192.15,90,7,485.2,14
24403,CityE,5706251598360254,618.34,35,1,113.62,10
24404,CityB,6084038705507158,318.31,30,4,205.56,1
24405,CityC,8567949424614345,606.86,67,5,470.54,3
24406,CityC,6471005223998239,396.0,53,7,116.87,14
24407,CityD,5887223788839495,803.95,61,2,151.99,9
24408,CityE,5134551279795868,311.02,36,1,450.57,10
24409,CityC,5207927510788358,347.35,32,5,476.45,3
24410,CityD,2968074478285992,116.13,12,9,373.71,13
24411,CityB,7540528537254582,146.25,15,4,258.88,10
24412,CityD,2496839722285851,316.02,80,5,161.2,15
24413,CityC,2274464439177958,882.1,14,1,293.4,12
24414,CityA,2484003146060120,345.03,28,7,166.73,2
24415,CityB,8674391425596090,570.81,68,1,428.05,11
24416,CityD,1454701244902667,353.24,23,8,83.91,14
24417,CityC,9099473444861372,301.95,22,1,368.74,5
24418,CityD,4011440077627507,629.42,30,7,224.84,2
24419,CityA,8011193642495800,897.56,52,2,466.78,8
24420,CityE,3304805921489694,861.66,7,9,38.98,19
24421,CityD,6699984798507958,984.64,3,4,132.99,11
24422,CityB,8598733376326761,670.28,55,7,459.8,6
24423,CityB,9787132081172185,993.35,65,4,34.46,1
24424,CityE,6571260633142188,195.52,60,6,262.71,1
24425,CityC,5993024793511730,90.44,63,3,78.53,11
24426,CityA,6928965112365712,364.98,88,6,241.05,12
24427,CityA,4295468826375673,134.04,26,1,427.54,19
24428,CityC,5708823249955813,658.72,39,3,59.3,7
24429,CityB,5503243033513098,742.98,62,5,454.74,2
24430,CityE,2634734773987429,825.59,62,7,197.21,17
24431,CityC,7516351784117038,414.73,25,6,466.48,6
24432,CityE,8461871752201806,606.82,87,6,302.33,18
24433,CityD,7045792637751663,304.98,66,4,88.44,11
24434,CityD,1149272584678211,948.51,11,5,216.88,13
24435,CityA,8988003032030521,47.17,63,1,82.83,9
24436,CityB,4068267375982659,121.04,8,4,226.21,18
24437,CityE,4468689283959343,397.8,58,4,258.73,19
24438,CityA,7283829780241808,559.15,55,1,243.21,8
24439,CityC,2813066217645173,386.96,82,2,84.83,18
24440,CityC,8536155284442538,206.02,79,8,17.68,17
24441,CityA,1905900245779383,593.05,5,2,448.41,17
24442,CityA,7139275520734200,461.35,19,8,355.98,11
24443,CityE,3701541121754936,766.24,65,4,407.21,3
24444,CityA,5419450815735083,154.66,67,3,271.76,1
24445,CityD,1899154336734125,595.94,22,9,120.2,5
24446,CityE,3956260191910473,731.43,35,6,320.52,1
24447,CityA,7954145237503283,353.08,80,5,447.85,14
24448,CityB,3932832382515557,538.81,55,8,16.95,18
24449,CityC,4276371655653537,120.71,36,3,281.91,10
24450,CityD,9180797741344043,881.64,11,5,238.19,2
24451,CityA,8685960791989007,413.28,82,6,345.38,19
24452,CityD,8941891736795930,56.14,38,6,278.23,1
24453,CityC,2335282738576185,594.44,29,1,145.9,2
24454,CityB,6145387739364150,62.9,40,8,429.95,4
24455,CityA,8748459718361001,793.49,24,6,349.85,15
24456,CityD,5905741398059142,792.91,62,8,367.36,14
24457,CityE,4257896427404528,882.89,1,1,412.35,1
24458,CityD,3262081496893519,714.14,16,1,370.84,7
24459,CityD,2716966181521248,773.44,61,3,125.78,6
24460,CityE,6958363620603655,160.65,1,9,491.24,11
24461,CityA,8128135681552839,42.37,44,9,395.1,1
24462,CityA,7773433796394824,148.15,35,5,267.07,1
24463,CityA,8173539086119957,660.83,17,4,238.58,8
24464,CityC,9104577069277717,101.56,44,4,36.49,12
24465,CityE,1356169652093358,521.13,4,6,209.38,7
24466,CityB,9424957533272416,411.15,28,4,414.31,11
24467,CityE,6365236867694915,647.2,65,7,332.17,2
24468,CityE,1338291969795858,757.5,73,5,232.49,7
24469,CityE,9350227726659514,529.83,89,8,254.73,4
24470,CityD,7971514252426861,341.93,93,8,298.8,8
24471,CityC,5512154110042941,434.7,40,9,148.49,19
24472,CityE,1146234379319041,875.27,50,8,13.48,13
24473,CityD,2621643631346936,843.61,70,2,399.53,3
24474,CityE,8294385371812262,14.49,24,3,24.87,3
24475,CityC,8602144407266184,725.7,43,2,28.32,15
24476,CityD,3658961218036195,520.17,9,7,313.64,4
24477,CityB,3735016726835181,703.57,61,7,184.19,12
24478,CityB,5261881767500263,832.63,67,5,327.02,5
24479,CityC,8052903080867405,965.11,12,9,354.72,14
24480,CityE,4558454744616105,443.6,20,8,45.26,1
24481,CityA,2990593029153128,717.25,99,9,137.71,1
24482,CityE,4676287951312292,428.48,44,3,349.27,17
24483,CityD,4395322759841629,96.09,44,6,95.28,15
24484,CityB,5439162917008060,705.71,49,3,425.58,19
24485,CityA,4498102186255721,884.87,11,5,404.25,4
24486,CityD,2945943590366523,753.71,48,4,383.89,19
24487,CityA,2429463944179464,467.1,76,8,102.41,14
24488,CityE,2204157116157513,325.36,82,5,390.29,6
24489,CityC,2818576784403792,354.36,62,3,131.63,5
24490,CityA,7507221213701248,573.76,65,6,253.99,14
24491,CityA,9881545944146666,371.47,85,4,118.86,7
24492,CityC,7742287496862517,954.62,48,8,430.52,5
24493,CityA,7169713415559977,144.15,56,6,453.93,16
24494,CityE,1571868689154430,440.63,21,6,497.73,1
24495,CityA,2335910534331270,725.94,68,4,122.51,3
24496,CityB,4566741013437167,836.66,23,8,197.13,16
24497,CityE,6164668061635636,922.43,76,7,151.33,7
24498,CityD,5694025444524516,997.37,36,2,338.37,13
24499,CityB,3411652251751611,641.33,2,3,400.6,2
24500,CityA,1205678601963856,412.12,20,2,139.31,2
24501,CityE,1688931588722212,910.38,18,8,398.7,16
24502,CityC,8488298951415635,478.66,31,4,194.49,7
24503,CityB,7779455406641182,975.52,55,2,151.02,14
24504,CityE,1388437008634951,600.82,60,7,164.64,6
24505,CityD,9408484278728926,720.7,40,6,456.22,2
24506,CityB,1100899563454017,644.73,29,2,394.36,8
24507,CityB,6153010284998214,99.83,91,7,113.3,16
24508,CityD,6246101933720240,594.2,54,8,32.48,17
24509,CityB,5213189435426850,532.31,99,6,108.19,4
24510,CityC,2064581927742293,42.95,73,9,335.81,13
24511,CityC,8084143696463590,142.61,49,8,37.65,11
24512,CityE,2894789611908285,110.57,20,9,77.79,15
24513,CityA,5381209121543818,428.77,83,1,401.31,14
24514,CityC,9818346456016513,87.99,4,1,141.01,14
24515,CityD,5582764385996362,653.38,95,3,411.81,16
24516,CityB,2196945285764279,296.87,2,7,409.04,4
24517,CityE,7944094681753937,410.24,41,7,90.71,19
24518,CityE,6595588980009518,383.89,14,1,168.37,12
24519,CityB,8891255090304624,729.19,99,1,450.6,7
24520,CityA,7872087449090775,986.54,63,4,473.89,8
24521,CityC,6001314153282965,917.62,96,1,470.87,9
24522,CityD,4767171067305156,58.56,31,5,139.0,8
24523,CityA,4403517238246371,56.02,82,9,169.7,1
24524,CityB,5204221192226559,277.38,34,7,493.08,15
24525,CityE,2783227350960485,516.2,91,1,389.15,14
24526,CityD,6236983665689061,734.15,32,2,233.82,5
24527,CityD,8658931718543680,184.88,32,8,243.49,17
24528,CityE,5767875514958255,154.46,61,9,201.73,6
24529,CityC,9175427600509830,908.12,92,1,428.55,18
24530,CityA,8243732690762230,41.5,58,4,208.62,6
